Supplier_ID,Supplier_Name,Product,Description,Price,City,Latitude,Longitude
SUP91927,Nexus Depot,Motherboard B550,AMD B550 ATX Motherboard AM4 Socket PCIe 4.0,9040.78,Rajkot,22.279315,70.834713
SUP81121,Inno Components,"Monitor 27"" QHD",27-inch QHD 2560x1440 IPS Monitor 144Hz Gaming Display,18711.8,Agra,27.175226,78.012441
SUP57400,Nexus Enterprises,Cabinet Mid Tower,Mid-Tower ATX PC Case with Tempered Glass Side Panel,4742.21,Delhi,28.594376,77.177181
SUP96951,Global Zone,PSU 750W,750W 80 Plus Gold Certified Fully Modular ATX Power Supply,8666.18,Kanpur,26.408491,80.353312
SUP94012,Rapid Traders,SSD 512GB SATA,512GB 2.5-inch SATA III Solid State Drive,3973.64,Hyderabad,17.354623,78.505708
SUP97580,Core Systems,Mouse Gaming,Gaming Mouse 6400 DPI Optical RGB 7-Button Programmable,3025.64,Bhubaneswar,20.285138,85.816077
SUP34164,Digital Suppliers,Fan 140mm Case,140mm Silent Case Fan PWM 4-Pin 1200RPM High Airflow,1088.51,Nashik,19.994418,73.776571
SUP54313,Tech Hub,SSD 1TB NVMe,1TB M.2 NVMe PCIe Gen4 Solid State Drive,8629.57,Kolkata,22.532662,88.344863
SUP23104,Micro Parts,CMOS Battery,CR2032 3V Lithium CMOS Battery for Motherboard/BIOS,149.1,Lucknow,26.863073,80.962778
SUP36100,Indo Solutions,PSU 750W,750W 80 Plus Gold Certified Fully Modular ATX Power Supply,12137.42,Vadodara,22.285822,73.17721
SUP48469,Cyber Distributors,SSD 512GB SATA,512GB 2.5-inch SATA III Solid State Drive,5612.18,Hyderabad,17.354345,78.457737
SUP12671,Sigma Distributors,"Monitor 24"" FHD",24-inch Full HD 1920x1080 IPS LED Monitor 75Hz,13430.62,Chandigarh,30.685605,76.819075
SUP96511,Prime Components,CPU AMD Ryzen 7 5800X,AMD Ryzen 7 5800X 8-Core 16-Thread Desktop Processor AM4 Socket,24570.14,Bhopal,23.230971,77.385353
SUP71953,Apex Tech,"Monitor 24"" FHD",24-inch Full HD 1920x1080 IPS LED Monitor 75Hz,9998.07,Ahmedabad,23.00046,72.534141
SUP94246,Cyber Distributors,PSU 550W,550W 80 Plus Bronze Certified ATX Power Supply Unit,5310.85,Thiruvananthapuram,8.538026,76.894114
SUP30585,Apex Distributors,CPU Intel Core i5-12400,12th Gen Intel Core i5-12400 6-Core Desktop Processor LGA1700,13595.95,Rajkot,22.26732,70.816676
SUP83385,Cyber Hub,Keyboard Mechanical,Mechanical Gaming Keyboard with Cherry MX Switches RGB Backlit,6127.29,Indore,22.703566,75.878495
SUP33834,Swift Enterprises,WiFi Card PCIe,PCIe WiFi 6 AX3000 Dual-Band Wireless Network Adapter Bluetooth 5.2,1650.72,Noida,28.541242,77.366602
SUP62743,Elite Parts,RAM DDR4 16GB,16GB DDR4 3200MHz DIMM Desktop Memory Module,4197.14,Patna,25.609183,85.099227
SUP82357,Elite Mart,CPU Cooler 240mm AIO,240mm All-in-One Liquid CPU Cooler with ARGB Fans,7950.69,Delhi,28.617541,77.202715
SUP89457,Zenith Traders,Fan 120mm Case,120mm ARGB Case Fan PWM 4-Pin Connector 1500RPM,833.75,Visakhapatnam,17.663587,83.2289
SUP40512,Global Components,Fan 120mm Case,120mm ARGB Case Fan PWM 4-Pin Connector 1500RPM,592.14,Bengaluru,13.008733,77.64449
SUP95813,Rapid Electronics,Optical Drive DVD,Internal SATA DVD-RW Optical Drive 24x Read/Write,1074.05,Vadodara,22.317976,73.171671
SUP97062,Rapid Hub,Fan 120mm Case,120mm ARGB Case Fan PWM 4-Pin Connector 1500RPM,1422.5,Patna,25.566621,85.11331
SUP18161,Prime Mart,GPU NVIDIA GTX 1650,NVIDIA GeForce GTX 1650 4GB GDDR6 Graphics Card PCIe,16511.44,Agra,27.174645,77.994828
SUP70910,Nexus Hub,Thermal Paste,High-Performance CPU Thermal Compound Paste 4g Syringe,517.99,Bhubaneswar,20.337481,85.81133
SUP99065,Orbit Systems,DC Jack Connector,Laptop DC Power Jack Charging Port Connector with Cable,218.49,Bhopal,23.247244,77.400953
SUP78522,Rapid Zone,CPU AMD Ryzen 7 5800X,AMD Ryzen 7 5800X 8-Core 16-Thread Desktop Processor AM4 Socket,27182.72,Lucknow,26.880362,80.961279
SUP70068,Sigma Hub,WiFi Card PCIe,PCIe WiFi 6 AX3000 Dual-Band Wireless Network Adapter Bluetooth 5.2,3452.78,Lucknow,26.858117,80.929614
SUP35995,Micro Hub,RAM DDR4 16GB,16GB DDR4 3200MHz DIMM Desktop Memory Module,3704.4,Guwahati,26.17629,91.690036
SUP10282,Core Suppliers,RAM Laptop 8GB,8GB DDR4 3200MHz SO-DIMM Laptop Memory Module 260-Pin,2742.33,Surat,21.20728,72.832375
SUP13278,Star Enterprises,Motherboard B660M,Intel B660M DDR4 Micro-ATX Motherboard LGA1700 Socket,9934.31,Mumbai,19.065825,72.877417
SUP92240,Smart Tech,Motherboard B660M,Intel B660M DDR4 Micro-ATX Motherboard LGA1700 Socket,11506.26,Hyderabad,17.401742,78.437977
SUP80539,Swift Electronics,Optical Drive DVD,Internal SATA DVD-RW Optical Drive 24x Read/Write,1403.53,Bhubaneswar,20.333255,85.819174
SUP96900,Tech Traders,Fan 120mm Case,120mm ARGB Case Fan PWM 4-Pin Connector 1500RPM,1425.36,Thiruvananthapuram,8.508397,76.900425
SUP91057,Apex Tech,GPU NVIDIA GTX 1650,NVIDIA GeForce GTX 1650 4GB GDDR6 Graphics Card PCIe,16637.95,Mysuru,12.289747,76.639032
SUP50857,Core Depot,CPU AMD Ryzen 7 5800X,AMD Ryzen 7 5800X 8-Core 16-Thread Desktop Processor AM4 Socket,22807.17,Kolkata,22.562965,88.381766
SUP16057,Apex Electronics,RAM DDR5 16GB,16GB DDR5 4800MHz DIMM Next-Gen Memory Module,8117.85,Vadodara,22.29929,73.227342
SUP77561,Sigma Systems,SSD 512GB SATA,512GB 2.5-inch SATA III Solid State Drive,3982.38,Vadodara,22.317128,73.211948
SUP51180,Apex Suppliers,Laptop Battery 4400mAh,Generic Replacement Laptop Battery 14.4V 4400mAh Li-ion,1680.26,Lucknow,26.807636,80.935929
SUP82845,Swift Distributors,Thermal Paste,High-Performance CPU Thermal Compound Paste 4g Syringe,595.95,Surat,21.153885,72.838048
SUP53309,Micro Parts,Cabinet Mini ITX,Mini-ITX Small Form Factor PC Case with USB 3.0 Front Panel,2595.54,Ahmedabad,23.058611,72.529234
SUP89905,Global Tech,"HDD 2TB 3.5""",2TB 7200RPM 3.5-inch SATA Desktop Hard Disk Drive,7002.47,Mysuru,12.253057,76.674432
SUP54942,Prime Depot,SATA Cable,SATA III 6Gbps Data Cable 50cm Right Angle Connector,227.48,Nagpur,21.117085,79.105075
SUP72616,Global Mart,"Monitor 27"" QHD",27-inch QHD 2560x1440 IPS Monitor 144Hz Gaming Display,18590.57,Nashik,20.001788,73.823089
SUP94080,Zenith Components,GPU NVIDIA GTX 1650,NVIDIA GeForce GTX 1650 4GB GDDR6 Graphics Card PCIe,13233.79,Bhopal,23.222409,77.375578
SUP24663,Micro Zone,"HDD 2TB 3.5""",2TB 7200RPM 3.5-inch SATA Desktop Hard Disk Drive,4778.56,Nagpur,21.151482,79.132838
SUP50306,Apex Solutions,Fan 140mm Case,140mm Silent Case Fan PWM 4-Pin 1200RPM High Airflow,1641.87,Pune,18.5119,73.839394
SUP18675,Prime Zone,CMOS Battery,CR2032 3V Lithium CMOS Battery for Motherboard/BIOS,81.45,Chennai,13.093369,80.313745
SUP60488,Nexus Enterprises,DC Jack Connector,Laptop DC Power Jack Charging Port Connector with Cable,597.91,Visakhapatnam,17.720493,83.268048
SUP15229,Nova Enterprises,GPU NVIDIA RTX 3060,NVIDIA GeForce RTX 3060 12GB GDDR6 Graphics Card PCIe 4.0,39821.83,Indore,22.671857,75.818986
SUP12260,Micro Suppliers,"Monitor 24"" FHD",24-inch Full HD 1920x1080 IPS LED Monitor 75Hz,10867.87,Noida,28.546447,77.423058
SUP97062,Rapid Hub,Power Cable,18AWG IEC C13 to 3-Pin Indian Plug Power Cable 1.8m,154.04,Patna,25.572624,85.111521
SUP27146,Star Distributors,Keyboard Mechanical,Mechanical Gaming Keyboard with Cherry MX Switches RGB Backlit,6827.06,Nagpur,21.174498,79.043838
SUP94259,Inno Distributors,"Monitor 24"" FHD",24-inch Full HD 1920x1080 IPS LED Monitor 75Hz,13674.39,Chennai,13.069638,80.271281
SUP69473,Star Suppliers,Thermal Paste,High-Performance CPU Thermal Compound Paste 4g Syringe,575.67,Gurugram,28.465535,77.049462
SUP38906,Swift Enterprises,Motherboard B660M,Intel B660M DDR4 Micro-ATX Motherboard LGA1700 Socket,13998.24,Kochi,9.916685,76.278568
SUP99733,Rapid Mart,SSD M.2 SATA 256GB,256GB M.2 2280 SATA III Internal SSD for Laptop/Desktop,3620.34,Bengaluru,12.980138,77.599362
SUP89905,Global Tech,RAM DDR4 16GB,16GB DDR4 3200MHz DIMM Desktop Memory Module,5353.93,Mysuru,12.309848,76.615345
SUP40982,Smart Components,SSD M.2 SATA 256GB,256GB M.2 2280 SATA III Internal SSD for Laptop/Desktop,3794.66,Jaipur,26.870865,75.749227
SUP30379,Prime Tech,Motherboard B550,AMD B550 ATX Motherboard AM4 Socket PCIe 4.0,8475.47,Delhi,28.586358,77.20902
SUP23434,Orbit Traders,WiFi Card PCIe,PCIe WiFi 6 AX3000 Dual-Band Wireless Network Adapter Bluetooth 5.2,1889.4,Mumbai,19.110044,72.897829
SUP97747,Global Hub,CMOS Battery,CR2032 3V Lithium CMOS Battery for Motherboard/BIOS,55.85,Chandigarh,30.762204,76.764498
SUP20155,Elite Enterprises,DC Jack Connector,Laptop DC Power Jack Charging Port Connector with Cable,447.43,Agra,27.167165,77.997468
SUP24029,Orbit Distributors,Mouse Gaming,Gaming Mouse 6400 DPI Optical RGB 7-Button Programmable,3022.78,Kanpur,26.419087,80.288022
SUP50404,Nova Zone,CPU AMD Ryzen 7 5800X,AMD Ryzen 7 5800X 8-Core 16-Thread Desktop Processor AM4 Socket,29490.33,Indore,22.728692,75.906622
SUP94012,Rapid Traders,Laptop Battery 4400mAh,Generic Replacement Laptop Battery 14.4V 4400mAh Li-ion,1617.71,Hyderabad,17.351683,78.441368
SUP64548,Sigma Hub,CPU AMD Ryzen 5 5600,AMD Ryzen 5 5600 6-Core 12-Thread Desktop Processor AM4 Socket,11149.9,Mysuru,12.323753,76.614659
SUP50857,Core Depot,Keyboard Mechanical,Mechanical Gaming Keyboard with Cherry MX Switches RGB Backlit,5313.91,Kolkata,22.605564,88.384294
SUP14278,Apex Suppliers,RAM Laptop 8GB,8GB DDR4 3200MHz SO-DIMM Laptop Memory Module 260-Pin,1981.61,Rajkot,22.348467,70.793093
SUP33834,Swift Enterprises,Cabinet Mid Tower,Mid-Tower ATX PC Case with Tempered Glass Side Panel,3628.24,Noida,28.551697,77.387485
SUP25118,Star Distributors,DC Jack Connector,Laptop DC Power Jack Charging Port Connector with Cable,542.41,Visakhapatnam,17.699859,83.21346
SUP40595,Star Tech,RAM DDR5 16GB,16GB DDR5 4800MHz DIMM Next-Gen Memory Module,7157.9,Rajkot,22.272763,70.80299
SUP69087,Apex Tech,Laptop Hinge Kit,Laptop Screen Hinge Repair Kit Left Right Set OEM Compatible,977.73,Bhubaneswar,20.298958,85.85556
SUP23947,Elite Mart,RAM DDR4 8GB,8GB DDR4 2666MHz DIMM Desktop Memory Module,1757.87,Pune,18.543952,73.873079
SUP92719,Digital Enterprises,Mouse Gaming,Gaming Mouse 6400 DPI Optical RGB 7-Button Programmable,3468.12,Ahmedabad,22.983839,72.593462
SUP83579,Orbit Suppliers,Power Cable,18AWG IEC C13 to 3-Pin Indian Plug Power Cable 1.8m,395.84,Chennai,13.082731,80.31011
SUP29555,Nexus Suppliers,CPU Intel Core i5-12400,12th Gen Intel Core i5-12400 6-Core Desktop Processor LGA1700,17284.58,Nashik,20.039487,73.745316
SUP41890,Elite Depot,RAM DDR4 8GB,8GB DDR4 2666MHz DIMM Desktop Memory Module,1698.29,Noida,28.567564,77.34477
SUP89457,Zenith Traders,CPU Intel Core i5-12400,12th Gen Intel Core i5-12400 6-Core Desktop Processor LGA1700,14614.38,Visakhapatnam,17.673517,83.22273
SUP77561,Sigma Systems,RAM Laptop 8GB,8GB DDR4 3200MHz SO-DIMM Laptop Memory Module 260-Pin,2502.65,Vadodara,22.27201,73.205831
SUP83579,Orbit Suppliers,PCIe Riser Card,PCIe x16 to x1 Riser Extension Cable 20cm Flexible,998.98,Chennai,13.033535,80.23756
SUP72616,Global Mart,CPU Intel Core i5-12400,12th Gen Intel Core i5-12400 6-Core Desktop Processor LGA1700,14096.56,Nashik,20.00558,73.811239
SUP48469,Cyber Distributors,CPU Intel Core i7-12700,12th Gen Intel Core i7-12700 12-Core Desktop Processor LGA1700,27255.52,Hyderabad,17.426664,78.50725
SUP40512,Global Components,"Laptop Screen 15.6"" FHD",15.6-inch Full HD IPS Replacement Laptop LCD Display Panel,5317.27,Bengaluru,12.988778,77.584034
SUP64548,Sigma Hub,Motherboard B550,AMD B550 ATX Motherboard AM4 Socket PCIe 4.0,8744.23,Mysuru,12.245928,76.601416
SUP19071,Orbit Tech,Laptop Battery 4400mAh,Generic Replacement Laptop Battery 14.4V 4400mAh Li-ion,1892.55,Pune,18.523855,73.874213
SUP97747,Global Hub,Laptop Battery 4400mAh,Generic Replacement Laptop Battery 14.4V 4400mAh Li-ion,2558.8,Chandigarh,30.725045,76.802468
SUP49446,Core Parts,PSU 650W,650W 80 Plus Gold Certified Modular ATX Power Supply,8159.63,Patna,25.596286,85.095018
SUP99192,Cyber Hub,Thermal Paste,High-Performance CPU Thermal Compound Paste 4g Syringe,318.65,Hyderabad,17.354202,78.5207
SUP11504,Global Depot,DC Jack Connector,Laptop DC Power Jack Charging Port Connector with Cable,570.58,Hyderabad,17.407491,78.526176
SUP19116,Digital Depot,"Monitor 27"" QHD",27-inch QHD 2560x1440 IPS Monitor 144Hz Gaming Display,25582.56,Delhi,28.575656,77.258022
SUP46211,Orbit Solutions,CPU AMD Ryzen 7 5800X,AMD Ryzen 7 5800X 8-Core 16-Thread Desktop Processor AM4 Socket,22114.57,Noida,28.506441,77.342178
SUP85456,Core Electronics,Motherboard B550,AMD B550 ATX Motherboard AM4 Socket PCIe 4.0,8390.37,Kochi,9.980942,76.245407
SUP64948,Nexus Hub,Fan 120mm Case,120mm ARGB Case Fan PWM 4-Pin Connector 1500RPM,980.78,Lucknow,26.863502,80.913868
SUP19710,Nexus Depot,GPU NVIDIA GTX 1650,NVIDIA GeForce GTX 1650 4GB GDDR6 Graphics Card PCIe,15772.28,Nashik,20.005523,73.830203
SUP57301,Smart Suppliers,Keyboard Mechanical,Mechanical Gaming Keyboard with Cherry MX Switches RGB Backlit,4534.47,Gurugram,28.441518,77.043625
SUP42493,Apex Traders,RAM Laptop 8GB,8GB DDR4 3200MHz SO-DIMM Laptop Memory Module 260-Pin,1894.21,Kolkata,22.54139,88.37638
SUP70332,Nova Suppliers,DC Jack Connector,Laptop DC Power Jack Charging Port Connector with Cable,275.69,Bhopal,23.243545,77.383721
SUP21359,Star Zone,Cabinet Mid Tower,Mid-Tower ATX PC Case with Tempered Glass Side Panel,5017.65,Bhubaneswar,20.277418,85.792384
SUP91057,Apex Tech,PSU 550W,550W 80 Plus Bronze Certified ATX Power Supply Unit,4522.95,Mysuru,12.335992,76.629119
SUP29555,Nexus Suppliers,Card Reader,Internal Front Panel USB 3.0 Card Reader SD/TF/CF Multi-Format,673.79,Nashik,19.972028,73.784641
SUP94259,Inno Distributors,CMOS Battery,CR2032 3V Lithium CMOS Battery for Motherboard/BIOS,127.86,Chennai,13.064754,80.295142
SUP44993,Micro Hub,Thermal Paste,High-Performance CPU Thermal Compound Paste 4g Syringe,439.03,Bengaluru,13.018722,77.588403
SUP67905,Inno Depot,"HDD 1TB 3.5""",1TB 7200RPM 3.5-inch SATA Desktop Hard Disk Drive,2954.25,Vadodara,22.343303,73.187786
SUP70332,Nova Suppliers,"HDD 2TB 3.5""",2TB 7200RPM 3.5-inch SATA Desktop Hard Disk Drive,6151.39,Bhopal,23.225624,77.431662
SUP82845,Swift Distributors,Cabinet Mini ITX,Mini-ITX Small Form Factor PC Case with USB 3.0 Front Panel,3574.61,Surat,21.171543,72.846161
SUP31299,Smart Zone,SSD 1TB NVMe,1TB M.2 NVMe PCIe Gen4 Solid State Drive,11797.76,Indore,22.758569,75.851743
SUP51145,Global Works,Keyboard Mechanical,Mechanical Gaming Keyboard with Cherry MX Switches RGB Backlit,6190.12,Patna,25.634218,85.162667
SUP37235,Prime Suppliers,GPU NVIDIA GTX 1650,NVIDIA GeForce GTX 1650 4GB GDDR6 Graphics Card PCIe,12850.25,Mysuru,12.29466,76.649722
SUP96900,Tech Traders,RAM DDR4 16GB,16GB DDR4 3200MHz DIMM Desktop Memory Module,3096.03,Thiruvananthapuram,8.506658,76.98496
SUP59192,Core Works,WiFi Card PCIe,PCIe WiFi 6 AX3000 Dual-Band Wireless Network Adapter Bluetooth 5.2,3002.34,Guwahati,26.161235,91.690585
SUP11504,Global Depot,WiFi Card PCIe,PCIe WiFi 6 AX3000 Dual-Band Wireless Network Adapter Bluetooth 5.2,2812.61,Hyderabad,17.367662,78.499031
SUP12260,Micro Suppliers,"Monitor 24"" FHD",24-inch Full HD 1920x1080 IPS LED Monitor 75Hz,11236.74,Noida,28.491133,77.343388
SUP38569,Inno Works,CPU AMD Ryzen 5 5600,AMD Ryzen 5 5600 6-Core 12-Thread Desktop Processor AM4 Socket,12872.36,Chandigarh,30.728302,76.762669
SUP18675,Prime Zone,RAM Laptop 16GB,16GB DDR4 3200MHz SO-DIMM Laptop Memory Module 260-Pin,4902.94,Chennai,13.07653,80.246969
SUP20155,Elite Enterprises,CMOS Battery,CR2032 3V Lithium CMOS Battery for Motherboard/BIOS,157.41,Agra,27.143172,78.027014
SUP16057,Apex Electronics,Thermal Paste,High-Performance CPU Thermal Compound Paste 4g Syringe,536.23,Vadodara,22.308657,73.151215
SUP71213,Digital Depot,Keyboard Mechanical,Mechanical Gaming Keyboard with Cherry MX Switches RGB Backlit,3834.23,Jaipur,26.894359,75.796481
SUP37235,Prime Suppliers,Mouse Gaming,Gaming Mouse 6400 DPI Optical RGB 7-Button Programmable,3213.11,Mysuru,12.253023,76.604145
SUP19099,Star Systems,CPU Intel Core i5-12400,12th Gen Intel Core i5-12400 6-Core Desktop Processor LGA1700,16607.74,Bhopal,23.217225,77.443832
SUP10282,Core Suppliers,SSD 512GB SATA,512GB 2.5-inch SATA III Solid State Drive,3753.99,Surat,21.195441,72.856431
SUP90120,Micro Electronics,CPU Cooler 120mm,120mm Tower CPU Air Cooler with PWM Fan and Heat Pipes,2021.89,Vadodara,22.328833,73.198139
SUP25866,Nexus Tech,M.2 Heatsink,M.2 2280 NVMe SSD Aluminum Heatsink with Thermal Pad,875.57,Guwahati,26.142199,91.750428
SUP15695,Inno Parts,CPU Intel Core i5-12400,12th Gen Intel Core i5-12400 6-Core Desktop Processor LGA1700,13718.96,Delhi,28.567736,77.221146
SUP42951,Apex Traders,CMOS Battery,CR2032 3V Lithium CMOS Battery for Motherboard/BIOS,195.81,Gurugram,28.487288,77.026636
SUP27342,Nexus Hub,CPU AMD Ryzen 5 5600,AMD Ryzen 5 5600 6-Core 12-Thread Desktop Processor AM4 Socket,14230.42,Ahmedabad,23.008251,72.549143
SUP24663,Micro Zone,GPU NVIDIA GTX 1650,NVIDIA GeForce GTX 1650 4GB GDDR6 Graphics Card PCIe,13491.44,Nagpur,21.16008,79.10748
SUP55745,Micro Zone,Motherboard B660M,Intel B660M DDR4 Micro-ATX Motherboard LGA1700 Socket,13780.14,Kanpur,26.486997,80.316133
SUP62772,Rapid Tech,Keyboard Mechanical,Mechanical Gaming Keyboard with Cherry MX Switches RGB Backlit,3055.62,Jaipur,26.939377,75.793436
SUP25866,Nexus Tech,Laptop Charger 65W,Universal Laptop AC Adapter 65W 19V 3.42A with Multi-Pin Tips,1058.14,Guwahati,26.182784,91.738981
SUP39831,Apex Solutions,Laptop Charger 65W,Universal Laptop AC Adapter 65W 19V 3.42A with Multi-Pin Tips,1268.3,Bhopal,23.261663,77.420388
SUP64948,Nexus Hub,RAM Laptop 16GB,16GB DDR4 3200MHz SO-DIMM Laptop Memory Module 260-Pin,3351.88,Lucknow,26.871632,80.992669
SUP79615,Smart Solutions,"HDD 1TB 3.5""",1TB 7200RPM 3.5-inch SATA Desktop Hard Disk Drive,4043.32,Surat,21.127556,72.786443
SUP30028,Prime Traders,Motherboard B660M,Intel B660M DDR4 Micro-ATX Motherboard LGA1700 Socket,11962.53,Agra,27.220455,78.011088
SUP85880,Sigma Solutions,"HDD 2TB 3.5""",2TB 7200RPM 3.5-inch SATA Desktop Hard Disk Drive,6123.78,Surat,21.18169,72.829342
SUP30028,Prime Traders,CPU Intel Core i7-12700,12th Gen Intel Core i7-12700 12-Core Desktop Processor LGA1700,25704.03,Agra,27.136066,78.034909
SUP97580,Core Systems,Cabinet Mid Tower,Mid-Tower ATX PC Case with Tempered Glass Side Panel,7438.56,Bhubaneswar,20.320822,85.80567
SUP15695,Inno Parts,PSU 550W,550W 80 Plus Bronze Certified ATX Power Supply Unit,3838.51,Delhi,28.594524,77.242784
SUP94080,Zenith Components,Fan 140mm Case,140mm Silent Case Fan PWM 4-Pin 1200RPM High Airflow,918.99,Bhopal,23.217136,77.450711
SUP97747,Global Hub,CMOS Battery,CR2032 3V Lithium CMOS Battery for Motherboard/BIOS,93.67,Chandigarh,30.708966,76.788698
SUP97062,Rapid Hub,SSD 1TB NVMe,1TB M.2 NVMe PCIe Gen4 Solid State Drive,11985.63,Patna,25.637699,85.155412
SUP81121,Inno Components,"Monitor 24"" FHD",24-inch Full HD 1920x1080 IPS LED Monitor 75Hz,9447.76,Agra,27.168143,78.027053
SUP29555,Nexus Suppliers,Laptop Keyboard Replacement,OEM Replacement Laptop Keyboard with Backlight US Layout,2433.84,Nashik,19.981898,73.767526
SUP86350,Orbit Distributors,RAM Laptop 16GB,16GB DDR4 3200MHz SO-DIMM Laptop Memory Module 260-Pin,3315.57,Indore,22.769268,75.882779
SUP78386,Star Hub,Laptop Hinge Kit,Laptop Screen Hinge Repair Kit Left Right Set OEM Compatible,1205.69,Bhubaneswar,20.310572,85.810029
SUP68028,Elite Mart,RAM Laptop 16GB,16GB DDR4 3200MHz SO-DIMM Laptop Memory Module 260-Pin,4523.47,Mysuru,12.250716,76.592506
SUP53540,Cyber Tech,PSU 550W,550W 80 Plus Bronze Certified ATX Power Supply Unit,6449.26,Indore,22.725018,75.883903
SUP47930,Micro Mart,"HDD 1TB 3.5""",1TB 7200RPM 3.5-inch SATA Desktop Hard Disk Drive,3926.19,Bengaluru,12.975338,77.628679
SUP55309,Rapid Components,Fan 140mm Case,140mm Silent Case Fan PWM 4-Pin 1200RPM High Airflow,1343.47,Visakhapatnam,17.640143,83.205175
SUP83060,Apex Zone,Laptop Battery 4400mAh,Generic Replacement Laptop Battery 14.4V 4400mAh Li-ion,1811.23,Coimbatore,10.990507,76.950527
SUP97580,Core Systems,PCIe Riser Card,PCIe x16 to x1 Riser Extension Cable 20cm Flexible,848.54,Bhubaneswar,20.253338,85.869913
SUP57301,Smart Suppliers,"Monitor 27"" QHD",27-inch QHD 2560x1440 IPS Monitor 144Hz Gaming Display,25279.53,Gurugram,28.431826,77.068831
SUP99974,Digital Distributors,RAM DDR5 16GB,16GB DDR5 4800MHz DIMM Next-Gen Memory Module,7406.65,Nashik,19.990089,73.838352
SUP30861,Swift Electronics,SSD M.2 SATA 256GB,256GB M.2 2280 SATA III Internal SSD for Laptop/Desktop,3908.14,Coimbatore,11.022206,76.998883
SUP60328,Swift Components,"HDD 2TB 3.5""",2TB 7200RPM 3.5-inch SATA Desktop Hard Disk Drive,7400.19,Coimbatore,10.967335,76.980624
SUP73624,Prime Parts,Fan 140mm Case,140mm Silent Case Fan PWM 4-Pin 1200RPM High Airflow,1574.39,Ahmedabad,23.062805,72.535372
SUP84531,Sigma Solutions,Keyboard Mechanical,Mechanical Gaming Keyboard with Cherry MX Switches RGB Backlit,5732.3,Mysuru,12.255413,76.631857
SUP55082,Sigma Suppliers,SSD M.2 SATA 256GB,256GB M.2 2280 SATA III Internal SSD for Laptop/Desktop,3576.27,Delhi,28.657268,77.213239
SUP29555,Nexus Suppliers,Fan 120mm Case,120mm ARGB Case Fan PWM 4-Pin Connector 1500RPM,1363.41,Nashik,20.000246,73.753913
SUP15695,Inno Parts,RAM Laptop 16GB,16GB DDR4 3200MHz SO-DIMM Laptop Memory Module 260-Pin,5233.16,Delhi,28.563979,77.240014
SUP53540,Cyber Tech,RAM DDR4 16GB,16GB DDR4 3200MHz DIMM Desktop Memory Module,3148.12,Indore,22.678357,75.871085
